annotation_id,image_id,file_name,image_width,image_height,category_id,category_label,bbox_X,bbox_Y,bbox_width,bbox_height
432,246,00519.jpg,1152,1536,2,Anthrax,541,510,109,173
433,246,00519.jpg,1152,1536,2,Anthrax,254,581,186,365
434,247,00520.jpg,1280,720,1,Bad color,1075,149,139,132
435,248,00522.jpg,1280,720,3,Absorption,656,282,71,119
436,249,00525.jpg,1280,720,2,Anthrax,522,439,46,27
437,250,00526.jpg,1344,1008,3,Absorption,432,177,244,159
438,250,00526.jpg,1344,1008,1,Bad color,300,95,617,171
439,251,00527.jpg,1344,1008,2,Anthrax,778,390,407,449
440,251,00527.jpg,1344,1008,2,Anthrax,846,58,214,279
441,251,00527.jpg,1344,1008,2,Anthrax,432,131,307,138
442,252,00528.jpg,1344,1008,2,Anthrax,608,433,181,167
443,253,00533.jpg,1280,720,1,Bad color,588,341,89,134
444,254,00534.jpg,1280,720,1,Bad color,325,70,233,456
445,255,00535.jpg,1344,1008,2,Anthrax,640,307,66,64
446,255,00535.jpg,1344,1008,2,Anthrax,751,446,136,151
447,255,00535.jpg,1344,1008,2,Anthrax,659,704,73,71
448,256,00536.jpg,1280,720,1,Bad color,345,277,137,76
449,257,00538.jpg,1280,720,1,Bad color,216,565,243,99
450,258,00539.jpg,1280,720,1,Bad color,483,216,211,247
451,259,00540.jpg,1536,1152,2,Anthrax,536,821,187,92
452,259,00540.jpg,1536,1152,2,Anthrax,601,327,149,139
453,259,00540.jpg,1536,1152,2,Anthrax,157,451,402,163
454,260,00541.jpg,1280,720,1,Bad color,333,183,245,346
455,261,00542.jpg,1280,720,2,Anthrax,462,469,60,61
456,262,00544.jpg,1280,720,1,Bad color,423,346,209,197
457,263,00545.jpg,1280,720,3,Absorption,515,139,114,111
458,264,00546.jpg,1280,720,4,Machine damage,676,544,65,36
459,264,00546.jpg,1280,720,4,Machine damage,726,603,58,23
460,265,00548.jpg,1280,720,1,Bad color,289,432,104,108
461,266,00549.jpg,1088,816,2,Anthrax,302,600,34,38
462,266,00549.jpg,1088,816,2,Anthrax,499,332,21,26
463,267,00553.jpg,1344,1008,1,Bad color,488,278,785,576
464,268,00554.jpg,1280,720,1,Bad color,696,293,71,108
465,269,00555.jpg,1280,720,3,Absorption,815,421,222,193
466,270,00556.jpg,1344,1008,1,Bad color,392,201,855,694
467,271,00560.jpg,1152,1536,2,Anthrax,845,320,67,70
468,271,00560.jpg,1152,1536,2,Anthrax,552,375,305,319
469,272,00563.jpg,1536,1152,2,Anthrax,1178,355,164,144
470,273,00566.jpg,1280,720,2,Anthrax,369,170,60,73
471,274,00567.jpg,1280,720,2,Anthrax,1056,438,31,35
472,274,00567.jpg,1280,720,2,Anthrax,847,302,35,44
473,275,00570.jpg,1344,1008,3,Absorption,307,281,145,215
474,275,00570.jpg,1344,1008,2,Anthrax,344,501,460,215
475,275,00570.jpg,1344,1008,2,Anthrax,463,233,276,266
476,276,00571.jpg,1280,720,1,Bad color,470,305,243,237
477,277,00576.jpg,1280,720,1,Bad color,643,46,109,238
478,278,00577.jpg,1280,720,2,Anthrax,344,205,36,38
479,279,00579.jpg,1280,720,1,Bad color,375,123,711,542
480,280,00580.jpg,1280,720,2,Anthrax,501,356,85,66
481,281,00581.jpg,1280,720,1,Bad color,617,140,102,161
482,282,00582.jpg,1280,720,1,Bad color,287,130,189,196
483,283,00584.jpg,1280,720,1,Bad color,472,394,83,77
484,284,00585.jpg,1280,720,1,Bad color,61,53,589,540
485,285,00588.jpg,1280,720,1,Bad color,312,206,125,100
486,286,00589.jpg,1280,720,3,Absorption,668,373,78,98
487,287,00592.jpg,1280,720,2,Anthrax,557,379,71,58
488,287,00592.jpg,1280,720,3,Absorption,828,398,59,61
489,287,00592.jpg,1280,720,2,Anthrax,785,502,63,48
490,288,00595.jpg,1280,720,2,Anthrax,348,436,68,69
491,288,00595.jpg,1280,720,1,Bad color,340,161,188,184
492,289,00596.jpg,1152,1536,2,Anthrax,586,810,159,225
493,289,00596.jpg,1152,1536,2,Anthrax,187,716,137,214
494,289,00596.jpg,1152,1536,2,Anthrax,153,721,38,62
495,289,00596.jpg,1152,1536,2,Anthrax,844,823,75,74
496,289,00596.jpg,1152,1536,2,Anthrax,903,582,90,159
497,289,00596.jpg,1152,1536,1,Bad color,48,134,965,1207
498,290,00597.jpg,1280,720,1,Bad color,462,70,214,100
499,291,00598.jpg,1344,1008,1,Bad color,315,258,465,320
500,292,00599.jpg,1280,720,1,Bad color,275,209,480,503
501,293,00601.jpg,1280,720,1,Bad color,473,320,219,206
502,294,00602.jpg,1280,720,1,Bad color,266,219,712,492
503,295,00603.jpg,1280,720,2,Anthrax,646,325,168,145
504,295,00603.jpg,1280,720,2,Anthrax,738,466,58,50
505,295,00603.jpg,1280,720,1,Bad color,301,98,720,496
506,296,00606.jpg,1280,720,1,Bad color,445,421,82,74
507,297,00611.jpg,1280,720,1,Bad color,553,222,137,106
508,298,00613.jpg,1280,720,1,Bad color,327,238,159,150
509,299,00616.jpg,1280,720,2,Anthrax,600,190,57,36
510,300,00619.jpg,1152,1536,2,Anthrax,481,287,448,455
511,300,00619.jpg,1152,1536,2,Anthrax,464,813,71,90
512,300,00619.jpg,1152,1536,2,Anthrax,247,333,236,389
513,301,00620.jpg,1344,1008,2,Anthrax,380,418,61,58
514,301,00620.jpg,1344,1008,2,Anthrax,652,509,31,30
515,301,00620.jpg,1344,1008,2,Anthrax,649,571,54,75
516,301,00620.jpg,1344,1008,3,Absorption,1105,240,113,227
517,302,00622.jpg,1344,1008,5,Black spot,386,345,249,182
518,302,00622.jpg,1344,1008,2,Anthrax,483,277,124,45
519,302,00622.jpg,1344,1008,1,Bad color,640,295,473,389
520,303,00623.jpg,1280,720,2,Anthrax,392,177,34,33
521,303,00623.jpg,1280,720,2,Anthrax,375,273,41,41
522,304,00627.jpg,1280,720,1,Bad color,461,308,112,58
523,305,00631.jpg,1280,720,2,Anthrax,799,410,34,31
524,306,00633.jpg,1280,720,1,Bad color,432,229,181,175
525,307,00637.jpg,1280,720,1,Bad color,910,264,88,238
526,307,00637.jpg,1280,720,1,Bad color,773,560,96,109
527,308,00639.jpg,1344,1008,2,Anthrax,970,587,41,52
528,309,00642.jpg,1280,720,2,Anthrax,742,409,28,36
529,310,00643.jpg,1344,1008,1,Bad color,212,153,1053,790
530,311,00646.jpg,1280,720,2,Anthrax,736,173,47,86
531,312,00648.jpg,1280,720,1,Bad color,572,351,113,114
532,313,00649.jpg,1344,1008,2,Anthrax,1143,477,63,74
533,313,00649.jpg,1344,1008,2,Anthrax,807,521,127,146
534,313,00649.jpg,1344,1008,2,Anthrax,656,178,53,99
535,313,00649.jpg,1344,1008,2,Anthrax,433,355,52,61
536,313,00649.jpg,1344,1008,2,Anthrax,430,576,36,38
537,313,00649.jpg,1344,1008,2,Anthrax,726,435,47,60
538,313,00649.jpg,1344,1008,2,Anthrax,786,326,68,68
539,313,00649.jpg,1344,1008,2,Anthrax,572,409,38,42
540,313,00649.jpg,1344,1008,2,Anthrax,338,409,49,45
541,314,00650.jpg,1280,720,4,Machine damage,600,284,223,130
542,314,00650.jpg,1280,720,2,Anthrax,593,128,83,65
543,315,00654.jpg,1280,720,1,Bad color,471,274,117,118
544,316,00657.jpg,1280,720,1,Bad color,518,350,185,116
545,317,00658.jpg,1280,720,1,Bad color,151,146,246,226
546,318,00660.jpg,1280,720,2,Anthrax,207,228,48,84
547,318,00660.jpg,1280,720,1,Bad color,384,183,239,408
548,319,00661.jpg,1280,720,1,Bad color,442,350,288,282
549,320,00662.jpg,1280,720,1,Bad color,144,411,337,292
550,321,00665.jpg,1280,720,2,Anthrax,365,610,82,29
551,322,00666.jpg,1280,720,1,Bad color,576,193,141,117
552,323,00668.jpg,1280,720,1,Bad color,414,409,124,127
553,324,00670.jpg,1280,720,2,Anthrax,550,206,58,56
554,325,00671.jpg,1280,720,1,Bad color,613,560,113,99
555,326,00673.jpg,1280,720,2,Anthrax,731,540,40,27
556,326,00673.jpg,1280,720,2,Anthrax,682,583,45,36
557,327,00675.jpg,1344,1008,3,Absorption,284,422,143,175
558,327,00675.jpg,1344,1008,2,Anthrax,460,456,431,240
559,328,00678.jpg,1152,1536,2,Anthrax,549,770,55,73
560,329,00680.jpg,1280,720,1,Bad color,47,128,727,528
561,330,00681.jpg,1280,720,1,Bad color,570,293,122,80
562,331,00682.jpg,1344,1008,1,Bad color,498,410,258,225
563,332,00685.jpg,1280,720,1,Bad color,496,193,194,374
564,333,00687.jpg,1280,720,1,Bad color,259,219,482,327
565,334,00688.jpg,1280,720,1,Bad color,402,319,107,78
566,335,00694.jpg,1280,720,3,Absorption,568,554,64,54
567,335,00694.jpg,1280,720,3,Absorption,985,422,95,98
568,335,00694.jpg,1280,720,1,Bad color,554,42,495,231
569,336,00696.jpg,1152,1536,2,Anthrax,769,849,47,68
570,336,00696.jpg,1152,1536,2,Anthrax,793,996,45,64
571,336,00696.jpg,1152,1536,2,Anthrax,381,728,86,93
572,336,00696.jpg,1152,1536,2,Anthrax,406,527,44,62
573,336,00696.jpg,1152,1536,2,Anthrax,412,606,38,77
574,336,00696.jpg,1152,1536,2,Anthrax,794,492,48,64
575,336,00696.jpg,1152,1536,2,Anthrax,724,495,35,37
576,337,00698.jpg,1344,1008,2,Anthrax,996,508,27,31
577,337,00698.jpg,1344,1008,2,Anthrax,567,194,214,126
578,338,00699.jpg,1280,720,2,Anthrax,522,216,68,70
579,339,00701.jpg,1344,1008,2,Anthrax,457,480,94,85
580,340,00705.jpg,1280,720,1,Bad color,507,266,141,119
581,341,00708.jpg,1280,720,2,Anthrax,502,474,64,71
582,342,00710.jpg,1280,720,1,Bad color,256,107,604,490
583,343,00715.jpg,1280,720,1,Bad color,806,235,154,165
584,344,00718.jpg,1280,720,2,Anthrax,470,93,41,29
585,345,00721.jpg,1280,720,1,Bad color,197,216,490,486
586,346,00729.jpg,1152,1536,2,Anthrax,489,1056,23,27
587,346,00729.jpg,1152,1536,2,Anthrax,485,614,82,115
588,347,00730.jpg,1088,816,1,Bad color,398,184,313,171
589,348,00731.jpg,1280,720,1,Bad color,375,195,73,140
590,349,00733.jpg,1344,1008,5,Black spot,764,415,89,103
591,349,00733.jpg,1344,1008,5,Black spot,590,247,70,39
592,350,00734.jpg,1280,720,1,Bad color,138,111,310,93
593,351,00735.jpg,1344,1008,1,Bad color,1033,337,253,416
594,352,00738.jpg,1280,720,2,Anthrax,488,196,63,66
595,353,00739.jpg,1344,1008,2,Anthrax,565,596,41,42
596,353,00739.jpg,1344,1008,2,Anthrax,747,710,46,45
597,353,00739.jpg,1344,1008,2,Anthrax,369,752,45,53
598,354,00745.jpg,1280,720,1,Bad color,458,202,122,73
599,355,00747.jpg,1280,720,3,Absorption,536,517,202,57
600,356,00748.jpg,1280,720,2,Anthrax,381,544,53,49
601,356,00748.jpg,1280,720,2,Anthrax,497,560,40,37
602,356,00748.jpg,1280,720,1,Bad color,211,280,187,302
603,357,00749.jpg,1152,1536,1,Bad color,391,677,395,333
604,358,00750.jpg,1280,720,1,Bad color,499,244,171,113
605,359,00752.jpg,1280,720,1,Bad color,565,283,161,138
606,360,00753.jpg,1344,1008,2,Anthrax,520,832,26,19
607,360,00753.jpg,1344,1008,3,Absorption,175,275,302,243
608,361,00755.jpg,1280,720,1,Bad color,599,147,177,146
609,362,00757.jpg,1280,720,2,Anthrax,657,245,53,77
610,363,00759.jpg,1280,720,1,Bad color,378,171,190,215
611,364,00761.jpg,1280,720,2,Anthrax,571,109,47,51
612,365,00762.jpg,1280,720,2,Anthrax,595,327,132,170
613,366,00763.jpg,1280,720,2,Anthrax,698,299,41,37
614,367,00764.jpg,1280,720,1,Bad color,312,82,286,315
615,368,00765.jpg,1280,720,1,Bad color,542,183,381,287
616,369,00766.jpg,1536,1152,2,Anthrax,1068,378,29,20
617,369,00766.jpg,1536,1152,2,Anthrax,697,626,28,23
618,369,00766.jpg,1536,1152,5,Black spot,817,479,162,177
619,369,00766.jpg,1536,1152,1,Bad color,399,521,287,248
620,370,00768.jpg,1280,720,1,Bad color,502,282,179,193
621,371,00770.jpg,1280,720,2,Anthrax,525,326,53,38
622,372,00771.jpg,1280,720,2,Anthrax,623,256,36,33
623,373,00773.jpg,1280,720,2,Anthrax,731,353,32,31
624,374,00775.jpg,1280,720,2,Anthrax,536,319,62,52
625,375,00778.jpg,1152,1536,2,Anthrax,462,769,267,308
626,375,00778.jpg,1152,1536,2,Anthrax,221,448,222,216
627,376,00779.jpg,1280,720,2,Anthrax,191,457,58,98
628,377,00780.jpg,1280,720,1,Bad color,611,158,300,205
629,378,00781.jpg,1280,720,2,Anthrax,438,293,119,84
630,379,00783.jpg,1280,720,2,Anthrax,551,180,89,58
631,380,00784.jpg,1280,720,1,Bad color,316,255,194,246
632,381,00785.jpg,1280,720,1,Bad color,760,150,124,144
633,382,00787.jpg,1280,720,2,Anthrax,599,383,52,39
634,383,00789.jpg,1280,720,1,Bad color,490,265,431,303
635,384,00791.jpg,1280,720,1,Bad color,55,12,800,684
636,385,00792.jpg,1280,720,1,Bad color,627,200,216,204
637,386,00793.jpg,1280,720,1,Bad color,501,335,180,150
638,387,00795.jpg,1280,720,2,Anthrax,587,325,88,53
639,387,00795.jpg,1280,720,2,Anthrax,410,251,159,141
640,388,00800.jpg,1280,720,2,Anthrax,617,352,55,35
641,388,00800.jpg,1280,720,3,Absorption,584,185,189,135
642,389,00802.jpg,1280,720,2,Anthrax,582,104,93,76
643,390,00803.jpg,1280,720,1,Bad color,24,12,640,577
644,391,00804.jpg,1280,720,1,Bad color,375,458,120,114
645,392,00808.jpg,1280,720,2,Anthrax,604,486,48,47
646,393,00810.jpg,1280,720,2,Anthrax,387,323,128,140
647,394,00811.jpg,1152,1536,2,Anthrax,913,539,39,60
648,395,00812.jpg,1280,720,1,Bad color,541,165,272,420
649,396,00813.jpg,1280,720,1,Bad color,656,86,104,90
650,397,00816.jpg,1280,720,2,Anthrax,635,135,39,42
651,398,00819.jpg,1280,720,1,Bad color,521,465,119,189
652,399,00820.jpg,1280,720,3,Absorption,532,312,61,83
653,399,00820.jpg,1280,720,1,Bad color,631,330,90,117
654,400,00821.jpg,1280,720,1,Bad color,262,215,128,172
655,401,00823.jpg,1280,720,1,Bad color,336,348,142,174
656,402,00825.jpg,1344,1008,2,Anthrax,521,335,88,37
657,402,00825.jpg,1344,1008,1,Bad color,365,383,537,200
658,402,00825.jpg,1344,1008,3,Absorption,435,435,173,101
659,402,00825.jpg,1344,1008,2,Anthrax,739,430,84,25
660,403,00826.jpg,1344,1008,2,Anthrax,944,516,113,135
661,403,00826.jpg,1344,1008,1,Bad color,394,367,339,292
662,404,00828.jpg,1280,720,1,Bad color,509,263,207,138
663,405,00829.jpg,1280,720,2,Anthrax,526,210,42,55
664,406,00830.jpg,1152,1536,2,Anthrax,882,962,21,35
665,406,00830.jpg,1152,1536,2,Anthrax,849,683,27,45
666,407,00832.jpg,1280,720,1,Bad color,448,333,425,284
667,408,00833.jpg,1280,720,1,Bad color,360,525,113,89
668,409,00834.jpg,1280,720,2,Anthrax,322,246,76,87
669,410,00835.jpg,1280,720,1,Bad color,433,429,137,125
670,411,00836.jpg,1280,720,2,Anthrax,722,183,104,130
671,412,00838.jpg,1280,720,3,Absorption,449,437,66,110
672,413,00841.jpg,1280,720,2,Anthrax,659,271,149,209
673,413,00841.jpg,1280,720,1,Bad color,134,80,737,474
674,414,00843.jpg,1280,720,1,Bad color,314,324,157,156
675,415,00844.jpg,1280,720,2,Anthrax,504,172,103,99
676,416,00847.jpg,1280,720,1,Bad color,575,378,120,82
677,417,00848.jpg,1536,1152,2,Anthrax,524,313,654,337
678,417,00848.jpg,1536,1152,2,Anthrax,634,662,293,159
679,417,00848.jpg,1536,1152,1,Bad color,350,168,856,759
680,418,00849.jpg,1280,720,1,Bad color,623,253,139,173
681,419,00854.jpg,1280,720,2,Anthrax,612,407,32,28
682,419,00854.jpg,1280,720,1,Bad color,644,319,206,217
683,420,00855.jpg,1344,1008,2,Anthrax,461,652,111,84
684,421,00857.jpg,1280,720,1,Bad color,481,130,172,173
685,422,00859.jpg,1280,720,1,Bad color,50,67,687,645
686,423,00860.jpg,1280,720,1,Bad color,418,191,57,62
687,423,00860.jpg,1280,720,1,Bad color,557,257,142,181
688,424,00865.jpg,1344,1008,2,Anthrax,751,622,63,42
689,424,00865.jpg,1344,1008,2,Anthrax,862,261,91,79
690,424,00865.jpg,1344,1008,2,Anthrax,748,236,55,45
691,424,00865.jpg,1344,1008,1,Bad color,230,312,1046,547
692,425,00866.jpg,1280,720,3,Absorption,100,343,313,230
693,426,00867.jpg,1280,720,1,Bad color,502,216,110,119
694,427,00870.jpg,1344,1008,2,Anthrax,442,647,99,89
695,428,00871.jpg,1088,816,5,Black spot,362,307,119,91
696,428,00871.jpg,1088,816,5,Black spot,522,521,103,111
697,429,00872.jpg,1280,720,1,Bad color,381,248,247,187
698,430,00879.jpg,1280,720,1,Bad color,580,274,131,73
699,431,00880.jpg,1280,720,1,Bad color,785,187,160,171
700,432,00882.jpg,1344,1008,2,Anthrax,399,425,60,66
701,432,00882.jpg,1344,1008,2,Anthrax,912,567,55,76
702,432,00882.jpg,1344,1008,2,Anthrax,645,616,125,176
703,433,00887.jpg,1280,720,1,Bad color,615,321,133,135
704,434,00888.jpg,1344,1008,2,Anthrax,954,661,37,52
705,435,00890.jpg,1280,720,2,Anthrax,604,517,37,40
706,435,00890.jpg,1280,720,2,Anthrax,642,561,49,35
707,435,00890.jpg,1280,720,2,Anthrax,445,406,42,35
708,436,00891.jpg,1280,720,2,Anthrax,672,59,64,52
709,437,00893.jpg,1152,1536,2,Anthrax,790,613,209,405
710,437,00893.jpg,1152,1536,2,Anthrax,244,518,537,634
711,437,00893.jpg,1152,1536,1,Bad color,96,505,883,915
712,438,00896.jpg,1344,1008,5,Black spot,280,271,41,59
713,439,00899.jpg,1344,1008,2,Anthrax,509,601,50,48
714,439,00899.jpg,1344,1008,1,Bad color,533,130,701,344
715,440,00900.jpg,1280,720,1,Bad color,437,319,127,73
716,441,00901.jpg,1344,1008,2,Anthrax,591,313,63,38
717,442,00904.jpg,1280,720,1,Bad color,485,268,202,164
718,443,00905.jpg,1344,1008,2,Anthrax,568,390,198,269
719,443,00905.jpg,1344,1008,2,Anthrax,733,212,205,291
720,444,00906.jpg,1280,720,1,Bad color,406,154,340,363
721,445,00907.jpg,1280,720,1,Bad color,271,252,227,181
722,446,00908.jpg,1280,720,2,Anthrax,562,223,117,72
723,447,00909.jpg,1280,720,3,Absorption,227,166,277,172
724,448,00910.jpg,1280,720,1,Bad color,494,65,316,217
725,449,00912.jpg,1280,720,1,Bad color,622,216,139,166
726,450,00913.jpg,1344,1008,2,Anthrax,546,323,342,285
727,450,00913.jpg,1344,1008,2,Anthrax,269,420,62,50
728,451,00914.jpg,1280,720,2,Anthrax,633,316,220,218
729,452,00916.jpg,1344,1008,2,Anthrax,771,343,66,53
730,452,00916.jpg,1344,1008,2,Anthrax,490,343,74,63
731,452,00916.jpg,1344,1008,3,Absorption,445,142,255,65
732,452,00916.jpg,1344,1008,2,Anthrax,899,466,34,45
733,452,00916.jpg,1344,1008,3,Absorption,749,139,226,66
734,453,00918.jpg,1280,720,1,Bad color,466,62,275,190
735,454,00921.jpg,1280,720,1,Bad color,526,222,226,185
736,455,00922.jpg,1280,720,1,Bad color,142,99,291,93
737,456,00924.jpg,1280,720,1,Bad color,564,455,74,68
738,457,00926.jpg,1280,720,2,Anthrax,615,484,66,51
739,458,00932.jpg,1280,720,1,Bad color,573,363,131,134
740,459,00934.jpg,1152,1536,2,Anthrax,239,413,622,562
741,459,00934.jpg,1152,1536,2,Anthrax,368,153,143,155
742,460,00936.jpg,1280,720,1,Bad color,792,248,145,240
743,461,00937.jpg,1280,720,2,Anthrax,543,114,76,56
744,462,00939.jpg,1088,816,2,Anthrax,298,223,281,91
745,463,00941.jpg,1280,720,1,Bad color,522,275,119,110
746,464,00943.jpg,1280,720,2,Anthrax,886,573,43,34
747,465,00945.jpg,1344,1008,2,Anthrax,396,347,35,36
748,465,00945.jpg,1344,1008,1,Bad color,1000,277,299,541
749,466,00947.jpg,1280,720,1,Bad color,553,330,166,151
750,467,00948.jpg,1280,720,1,Bad color,429,89,262,375
751,468,00949.jpg,1280,720,2,Anthrax,367,492,52,31
752,469,00950.jpg,1280,720,2,Anthrax,466,495,41,26
753,469,00950.jpg,1280,720,2,Anthrax,438,459,39,26
754,469,00950.jpg,1280,720,2,Anthrax,539,635,27,23
755,470,00951.jpg,1280,720,2,Anthrax,389,196,89,152
756,471,00955.jpg,1280,720,1,Bad color,178,372,189,223
757,472,00956.jpg,1280,720,1,Bad color,492,274,263,274
758,473,00959.jpg,1280,720,1,Bad color,180,306,319,165
759,474,00962.jpg,1280,720,2,Anthrax,402,188,65,41
760,475,00963.jpg,1280,720,2,Anthrax,378,326,145,106
761,475,00963.jpg,1280,720,2,Anthrax,593,325,96,105
762,476,00965.jpg,1280,720,4,Machine damage,572,456,126,166
763,477,00967.jpg,1536,1152,2,Anthrax,597,399,64,38
764,477,00967.jpg,1536,1152,2,Anthrax,979,156,66,39
765,477,00967.jpg,1536,1152,2,Anthrax,906,114,94,45
766,477,00967.jpg,1536,1152,2,Anthrax,807,135,88,36
767,477,00967.jpg,1536,1152,5,Black spot,770,492,46,45
768,477,00967.jpg,1536,1152,5,Black spot,925,502,48,55
769,477,00967.jpg,1536,1152,5,Black spot,871,383,46,34
770,477,00967.jpg,1536,1152,5,Black spot,631,306,57,37
771,478,00970.jpg,1344,1008,2,Anthrax,1098,720,106,109
772,478,00970.jpg,1344,1008,2,Anthrax,412,523,104,81
773,478,00970.jpg,1344,1008,2,Anthrax,286,311,78,99
774,478,00970.jpg,1344,1008,2,Anthrax,464,249,418,238
775,478,00970.jpg,1344,1008,2,Anthrax,712,687,244,195
776,478,00970.jpg,1344,1008,1,Bad color,174,87,1085,872
777,479,00971.jpg,1280,720,1,Bad color,547,203,310,294
778,480,00973.jpg,1088,816,2,Anthrax,220,290,41,55
779,481,00976.jpg,1280,720,1,Bad color,401,240,184,110
780,482,00977.jpg,1280,720,2,Anthrax,551,213,186,275
781,483,00978.jpg,1280,720,1,Bad color,366,345,140,176
782,484,00979.jpg,1280,720,1,Bad color,578,291,88,240
783,485,00981.jpg,1280,720,2,Anthrax,580,363,55,39
784,486,00982.jpg,1280,720,1,Bad color,29,65,685,568
785,487,00983.jpg,1280,720,1,Bad color,520,303,265,162
786,488,00986.jpg,1280,720,2,Anthrax,699,375,55,27
787,488,00986.jpg,1280,720,2,Anthrax,607,341,84,34
788,489,00987.jpg,1280,720,2,Anthrax,591,231,35,30
789,490,00989.jpg,1280,720,2,Anthrax,442,60,115,181
790,490,00989.jpg,1280,720,2,Anthrax,127,186,121,123
791,490,00989.jpg,1280,720,2,Anthrax,55,454,193,131
792,491,00994.jpg,1088,816,3,Absorption,452,471,163,117
793,492,00995.jpg,1280,720,1,Bad color,453,66,230,72
794,493,00996.jpg,1152,1536,2,Anthrax,387,308,114,137
795,493,00996.jpg,1152,1536,2,Anthrax,741,249,42,40
796,493,00996.jpg,1152,1536,2,Anthrax,261,480,407,679
797,493,00996.jpg,1152,1536,2,Anthrax,732,989,73,80
798,493,00996.jpg,1152,1536,2,Anthrax,732,562,35,55
799,493,00996.jpg,1152,1536,2,Anthrax,824,556,43,49
800,494,00999.jpg,1280,720,1,Bad color,528,334,181,233
801,495,01000.jpg,1280,720,1,Bad color,478,97,201,142
802,496,01001.jpg,1152,1536,2,Anthrax,623,545,128,244
803,496,01001.jpg,1152,1536,3,Absorption,860,577,47,126
804,497,01003.jpg,1280,720,2,Anthrax,601,383,208,256
805,498,01009.jpg,1280,720,2,Anthrax,279,188,60,46
806,499,01010.jpg,1280,720,1,Bad color,465,326,217,228
